Season,HomeTeam,AwayTeam,Result,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA
2015,Arsenal,Aston Villa,W,5,0,2,1,0,2,3,13,9,8,2,6,10,7,7,0,2,0,0,1.25,6.5,15.0,1.28,6.0,11.0,1.27,5.2,10.0
2015,Arsenal,Leicester,W,2,1,2,2,0,2,23,17,11,7,4,13,14,6,6,2,2,0,0,1.29,6.0,12.0,1.29,5.5,11.5,1.3,5.0,9.0
2015,Arsenal,Everton,W,2,0,2,1,0,2,1,17,8,4,2,12,5,8,9,2,0,0,0,1.57,4.5,6.0,1.57,4.2,6.0,1.55,4.0,5.5
2015,Arsenal,West Ham,W,3,0,2,1,0,2,3,19,7,9,1,10,9,7,5,1,1,0,0,1.4,5.0,9.0,1.4,4.5,7.5,1.4,4.4,7.3
2015,Arsenal,Liverpool,W,4,1,2,3,0,2,3,16,13,10,2,7,9,6,5,1,0,0,1,1.83,3.75,4.2,1.85,3.6,4.0,1.9,3.45,3.8
2015,Arsenal,Chelsea,D,0,0,1,0,0,1,24,12,7,1,3,17,11,6,2,4,3,0,0,2.4,3.3,3.3,2.35,3.3,3.2,2.5,3.2,2.75
2015,Arsenal,Swansea,L,0,1,0,0,0,1,16,23,8,9,3,7,10,6,1,0,1,0,0,1.3,6.0,11.0,1.3,5.75,10.0,1.35,4.8,7.6
2015,Arsenal,Sunderland,D,0,0,1,0,0,1,3,28,7,8,3,6,8,5,2,1,0,0,0,1.3,6.0,11.0,1.3,5.75,10.0,1.35,4.6,8.2
2015,Arsenal,West Brom,W,4,1,2,4,0,2,33,24,14,13,5,6,7,7,3,1,0,0,0,1.4,5.25,8.5,1.4,4.75,7.0,1.4,4.4,7.3
2014,Arsenal,Crystal Palace,W,2,1,2,1,1,1,14,14,4,6,2,13,19,9,3,2,2,0,1,1.25,6.5,15.0,1.25,5.5,12.0,1.3,5.0,9.0
2014,Arsenal,Man City,D,2,2,1,0,1,0,21,15,15,6,8,11,15,0,3,3,4,0,0,3.0,3.4,2.5,2.85,3.5,2.5,2.75,3.3,2.4
2014,Arsenal,Tottenham,D,1,1,1,0,0,1,24,16,6,6,4,7,16,15,5,3,6,0,0,1.75,3.9,5.0,1.8,3.6,4.75,1.8,3.5,4.2
2014,Arsenal,Hull,D,2,2,1,1,1,1,31,25,4,9,4,9,13,10,0,2,2,0,0,1.4,5.0,9.0,1.44,4.33,7.0,1.35,4.8,7.6
2014,Arsenal,Burnley,W,3,0,2,0,0,1,6,32,6,13,2,5,9,18,1,0,1,0,0,1.25,6.5,14.0,1.28,5.5,9.5,1.3,5.0,9.0
2014,Arsenal,Man United,L,1,2,0,0,0,1,22,23,12,9,2,12,8,11,5,2,1,0,0,2.15,3.6,3.5,2.2,3.25,3.2,2.3,3.3,2.9
2014,Arsenal,Southampton,W,1,0,2,0,0,1,1,19,6,8,1,7,14,9,4,0,2,0,0,1.8,3.75,5.0,1.8,3.7,4.75,1.8,3.5,4.2
2014,Arsenal,Newcastle,W,4,1,2,1,0,2,18,17,10,4,4,14,15,9,6,2,2,0,0,1.44,4.75,8.0,1.45,4.33,6.5,1.45,4.0,7.0
2014,Arsenal,QPR,W,2,1,2,1,0,2,20,15,16,5,2,6,15,6,2,1,4,1,0,1.29,6.0,13.0,1.29,5.5,9.25,1.28,5.5,9.0
2014,Arsenal,Cardiff,W,2,0,2,0,0,1,14,28,8,6,2,6,11,12,2,1,2,0,0,1.29,6.0,13.0,1.25,5.75,10.5,1.22,5.5,12.0
2014,Arsenal,Fulham,W,2,0,2,0,0,1,19,22,8,8,2,5,7,4,4,0,0,0,0,1.22,7.0,15.0,1.2,6.5,12.5,1.2,6.0,12.5
2014,Arsenal,Crystal Palace,W,2,0,2,0,0,1,14,11,10,6,2,9,14,6,5,1,2,0,0,1.22,7.0,16.0,1.2,6.5,12.5,1.22,5.5,12.0
2014,Arsenal,Man United,D,0,0,1,0,0,1,21,17,6,5,2,10,14,5,5,1,2,0,0,2.15,3.5,3.6,2.1,3.4,3.4,2.2,3.3,3.1
2014,Arsenal,Sunderland,W,4,1,2,3,0,2,1,12,7,9,3,10,11,7,3,0,1,0,0,1.33,5.5,11.0,1.28,5.25,10.5,1.27,5.2,10.0
2014,Arsenal,Swansea,D,2,2,1,0,1,0,19,13,8,4,2,11,12,7,0,0,1,0,0,1.57,4.2,6.5,1.5,4.2,6.25,1.4,4.4,7.3
2014,Arsenal,Man City,D,1,1,1,0,1,0,22,10,15,3,4,8,11,6,6,1,4,0,0,3.6,3.5,2.15,3.5,3.6,2.0,3.6,3.3,2.0
2014,Arsenal,West Ham,W,3,1,2,1,1,1,16,14,12,8,2,14,12,4,3,2,2,0,0,1.4,5.0,9.0,1.4,4.5,7.25,1.4,4.4,7.3
2014,Arsenal,Newcastle,W,3,0,2,2,0,2,26,20,8,8,3,9,8,14,0,3,2,0,0,1.29,6.0,12.0,1.28,5.5,9.25,1.3,5.0,9.0
2014,Arsenal,West Brom,W,1,0,2,1,0,2,23,15,11,4,1,9,6,9,10,2,2,0,0,1.29,6.0,13.0,1.28,5.5,9.25,1.3,5.0,9.0
2013,Arsenal,Aston Villa,L,1,3,0,1,1,1,3,16,9,4,4,15,18,4,3,4,5,1,0,1.44,4.75,8.0,1.36,5.0,7.75,1.37,4.6,7.5
2013,Arsenal,Tottenham,W,1,0,2,1,0,2,24,12,14,5,4,15,14,3,6,2,2,0,0,2.1,3.7,3.6,2.0,3.5,3.6,2.0,3.4,3.5
2013,Arsenal,Stoke,W,3,1,2,2,1,2,22,16,9,8,3,8,15,6,7,0,2,0,0,1.36,5.25,10.0,1.35,4.75,8.75,1.35,4.8,7.6
2013,Arsenal,Norwich,W,4,1,2,1,0,2,19,20,12,11,6,8,7,10,1,0,0,0,0,1.29,6.0,12.0,1.25,5.5,12.0,1.27,5.2,10.0
2013,Arsenal,Liverpool,W,2,0,2,1,0,2,20,12,12,7,4,11,7,3,5,2,1,0,0,2.3,3.5,3.3,2.15,3.4,3.25,2.2,3.3,3.1
2013,Arsenal,Southampton,W,2,0,2,1,0,2,21,9,10,4,4,10,14,5,6,0,3,0,0,1.62,4.2,6.0,1.57,4.1,5.5,1.55,3.9,5.6
2013,Arsenal,Hull,W,2,0,2,1,0,2,1,20,7,7,2,9,6,11,1,0,0,0,0,1.2,7.5,17.0,1.18,7.0,12.5,1.2,5.8,13.0
2013,Arsenal,Everton,D,1,1,1,0,0,1,11,11,12,5,4,13,11,3,2,0,4,0,0,1.7,3.8,5.75,1.65,3.8,5.0,1.65,3.7,4.9
2013,Arsenal,Chelsea,D,0,0,1,0,0,1,22,7,13,2,4,7,11,8,6,2,1,0,0,2.38,3.4,3.25,2.3,3.3,3.0,2.5,3.2,2.75
2023,Aston Villa,Wolves,D,1,1,1,0,1,0,13,13,10,4,3,6,12,7,8,1,3,0,0,1.95,3.6,4.0,2.0,3.5,3.6,2.0,3.5,3.8
2023,Aston Villa,Leeds,W,2,1,2,1,0,2,24,11,16,5,4,12,8,0,11,2,2,0,0,1.91,3.6,4.0,1.93,3.5,3.9,1.95,3.6,3.85
2023,Aston Villa,Leicester,L,2,4,0,2,3,0,9,19,9,4,5,10,10,11,3,0,2,0,0,1.95,3.6,3.8,2.0,3.5,3.7,2.0,3.55,3.75
2023,Aston Villa,Arsenal,L,2,4,0,2,1,2,35,7,20,5,5,13,4,2,9,2,1,0,0,4.5,3.6,1.5,4.5,3.6,1.78,4.3,3.6,1.85
2023,Aston Villa,Crystal Palace,W,1,0,2,1,0,2,6,8,3,1,0,14,17,2,4,2,3,0,1,2.05,3.3,3.8,2.05,3.3,3.75,2.1,3.1,3.65
2023,Aston Villa,Bournemouth,W,3,0,2,1,0,2,32,20,10,9,3,8,13,9,6,1,4,0,0,1.7,3.8,5.0,1.68,3.9,5.0,1.73,3.6,4.6
2023,Aston Villa,Nott'm Forest,W,2,0,2,0,0,1,3,8,6,3,2,7,17,1,8,3,4,0,0,1.6,4.2,5.25,1.6,4.0,5.5,1.63,4.1,5.5
2023,Aston Villa,Newcastle,W,3,0,2,1,0,2,12,16,8,6,2,13,15,7,2,1,1,0,0,3.6,3.4,2.05,3.5,3.3,2.1,3.5,3.35,2.15
2023,Aston Villa,Fulham,W,1,0,2,1,0,2,37,14,1,3,0,6,18,8,2,3,2,0,0,1.75,4.0,4.2,1.8,3.75,4.2,1.77,3.8,4.4
2023,Aston Villa,Tottenham,W,2,1,2,1,0,2,28,8,5,4,2,9,14,8,3,3,3,0,0,2.25,3.6,2.9,2.3,3.5,3.0,2.3,3.5,3.0
2023,Aston Villa,Brighton,W,2,1,2,2,1,2,8,12,8,5,4,15,16,4,3,4,4,0,0,2.0,3.6,3.5,2.0,3.8,3.3,2.0,3.7,3.55
2022,Aston Villa,Man United,D,2,2,1,0,1,0,8,13,13,9,6,8,13,3,6,1,2,0,0,2.87,3.5,2.4,3.0,3.5,2.25,2.9,3.4,2.4
2022,Aston Villa,Leeds,D,3,3,1,3,2,2,13,12,16,4,8,11,9,6,11,1,3,1,0,1.8,3.8,4.2,1.8,4.0,3.9,1.8,3.9,4.2
2022,Aston Villa,Watford,L,0,1,0,0,0,1,32,20,8,1,4,12,7,10,5,1,2,0,0,1.65,3.6,5.75,1.63,3.9,5.25,1.65,3.9,5.25
2022,Aston Villa,Southampton,W,4,0,2,2,0,2,28,14,11,9,1,10,8,4,7,1,1,0,0,2.3,3.5,3.0,2.3,3.5,2.95,2.35,3.4,3.0
2022,Aston Villa,Arsenal,L,0,1,0,0,1,0,0,8,10,1,3,13,14,6,5,3,3,0,0,3.0,3.3,2.4,2.9,3.5,2.35,2.95,3.45,2.35
2022,Aston Villa,Tottenham,L,0,4,0,0,1,0,10,9,11,8,5,12,14,9,3,2,3,0,0,3.2,3.4,2.25,3.1,3.5,2.2,3.1,3.5,2.3
2022,Aston Villa,Norwich,W,2,0,2,1,0,2,12,21,9,6,3,16,8,2,3,4,1,0,0,1.4,4.5,9.0,1.39,4.75,8.0,1.4,4.9,7.75
2022,Aston Villa,Liverpool,L,1,2,0,1,1,1,14,9,17,4,6,10,12,2,3,0,0,0,0,7.5,4.75,1.4,7.0,4.6,1.44,7.0,4.8,1.43
2022,Aston Villa,Crystal Palace,D,1,1,1,0,0,1,5,13,16,4,4,11,15,1,5,1,3,0,0,2.0,3.5,3.75,2.05,3.5,3.5,2.05,3.5,3.6
2022,Aston Villa,Burnley,D,1,1,1,0,1,0,30,22,10,9,5,11,20,13,6,0,1,0,1,2.05,3.5,3.6,1.98,3.5,3.7,2.1,3.45,3.5
2022,Aston Villa,Everton,W,2,1,2,1,0,2,24,12,15,4,4,9,7,5,8,4,1,0,0,1.8,3.5,4.75,1.8,3.5,4.75,1.8,3.55,4.6
2022,Aston Villa,West Ham,L,0,1,0,0,0,1,8,9,7,3,2,10,10,3,2,2,0,0,0,2.3,3.4,3.1,2.2,3.4,3.2,2.3,3.4,3.15
2022,Aston Villa,Man City,D,1,1,1,0,0,1,35,3,13,1,4,7,6,1,4,2,0,0,0,8.0,5.5,1.33,8.0,5.25,1.35,8.25,5.5,1.33
2022,Aston Villa,Southampton,W,1,0,2,1,0,2,38,11,7,3,1,13,13,6,3,3,1,0,0,2.1,3.5,3.5,2.0,3.5,3.6,2.1,3.45,3.5
2022,Aston Villa,Chelsea,L,0,2,0,0,1,0,32,18,8,7,4,12,11,7,1,0,3,0,0,4.33,3.75,1.8,4.33,3.7,1.8,4.4,3.7,1.8
2022,Aston Villa,Brentford,W,4,0,2,3,0,2,9,19,12,11,3,14,11,7,6,1,0,0,0,2.1,3.5,3.5,2.05,3.5,3.5,2.15,3.45,3.45
2022,Aston Villa,Man United,W,3,1,2,2,1,2,3,6,8,4,3,6,12,3,5,3,3,0,0,3.3,3.8,2.1,3.4,3.4,2.1,3.4,3.5,2.15
2022,Aston Villa,Liverpool,L,1,3,0,0,2,0,30,12,16,6,9,7,12,0,6,0,0,0,0,4.75,4.0,1.7,4.5,4.1,1.7,4.5,3.85,1.75
2021,Aston Villa,Newcastle,W,2,0,2,2,0,2,35,14,7,5,1,9,18,5,4,0,3,0,0,1.45,4.75,6.5,1.48,4.75,6.0,1.5,4.5,6.25
2021,Aston Villa,West Ham,L,1,3,0,0,0,1,0,9,20,2,10,11,15,7,3,1,1,0,0,2.2,3.4,3.25,2.15,3.4,3.4,2.2,3.45,3.3
2021,Aston Villa,Arsenal,W,1,0,2,1,0,2,5,12,14,8,3,12,12,3,7,3,2,0,0,2.62,3.5,2.6,2.6,3.6,2.6,2.75,3.45,2.55
2021,Aston Villa,Leicester,L,1,2,0,0,2,0,24,11,16,2,7,11,12,7,8,2,1,0,0,2.87,3.5,2.4,2.85,3.5,2.4,2.85,3.45,2.45
2021,Aston Villa,Wolves,D,0,0,1,0,0,1,0,9,10,1,2,13,13,5,3,1,0,0,0,2.37,3.25,3.1,2.35,3.25,3.2,2.45,3.1,3.1
2021,Aston Villa,Tottenham,L,0,2,0,0,1,0,22,8,9,1,3,18,13,5,8,3,2,0,0,2.9,3.3,2.45,2.9,3.4,2.45,2.95,3.35,2.4
2021,Aston Villa,Fulham,W,3,1,2,0,0,1,0,14,15,4,7,14,20,4,4,1,2,0,0,2.25,3.3,3.3,2.25,3.3,3.3,2.3,3.25,3.3
2021,Aston Villa,Man City,L,1,2,0,1,2,0,28,8,13,3,3,12,7,1,11,0,1,1,1,9.0,4.75,1.36,8.0,4.75,1.4,8.25,5.0,1.37
2021,Aston Villa,West Brom,D,2,2,1,1,1,1,34,24,10,11,4,14,9,11,4,0,2,0,0,1.85,3.6,4.2,1.87,3.6,4.2,1.85,3.65,4.2
2021,Aston Villa,Man United,L,1,3,0,1,0,2,5,11,18,5,7,13,18,5,6,1,1,1,0,4.2,3.8,1.8,4.5,3.9,1.75,4.2,3.8,1.8
2021,Aston Villa,Everton,D,0,0,1,0,0,1,20,13,15,2,5,9,12,9,1,2,0,0,0,2.7,3.4,2.6,2.65,3.4,2.65,2.8,3.35,2.55
2021,Aston Villa,Chelsea,W,2,1,2,1,0,2,34,6,23,3,7,11,12,2,9,3,3,0,1,6.5,4.6,1.45,6.5,4.5,1.48,6.75,4.6,1.45
2021,Aston Villa,Newcastle,W,2,0,2,1,0,2,8,10,9,2,1,8,18,3,4,3,4,0,0,1.8,3.75,4.33,1.8,3.9,4.25,1.83,3.8,4.1
2021,Aston Villa,Brentford,D,1,1,1,1,1,1,28,7,9,5,2,15,14,3,2,3,3,0,0,1.95,3.6,3.8,1.95,3.7,3.8,2.0,3.5,3.75
2021,Aston Villa,Everton,W,3,0,2,0,0,1,6,15,11,3,1,7,10,5,4,1,1,0,0,2.4,3.3,3.0,2.35,3.4,3.0,2.35,3.3,3.05
2021,Aston Villa,Wolves,L,2,3,0,0,0,1,24,14,9,5,4,8,17,6,7,2,3,0,0,2.15,3.25,3.5,2.15,3.3,3.5,2.25,3.25,3.35
2021,Aston Villa,West Ham,L,1,4,0,1,2,0,5,9,21,3,9,7,13,3,6,1,2,1,0,2.8,3.5,2.45,2.65,3.6,2.45,2.8,3.45,2.45
2021,Aston Villa,Brighton,W,2,0,2,0,0,1,3,9,6,5,2,7,13,5,7,3,3,0,0,2.45,3.3,2.9,2.4,3.3,2.9,2.4,3.3,3.0
2021,Aston Villa,Man City,L,1,2,0,0,2,0,22,9,17,3,7,8,12,4,11,0,0,0,0,9.0,5.25,1.33,8.5,5.0,1.36,10.0,5.25,1.33
2021,Aston Villa,Leicester,W,2,1,2,1,1,1,24,13,12,4,5,8,25,3,6,1,1,0,0,2.37,3.4,3.0,2.37,3.5,2.87,2.35,3.35,3.05
2021,Aston Villa,Chelsea,L,1,3,0,1,1,1,20,8,10,1,4,8,11,2,5,3,1,0,0,5.25,3.8,1.65,5.5,3.75,1.65,5.0,3.75,1.7
2020,Aston Villa,Man City,L,1,6,0,0,4,0,14,7,22,1,12,5,12,2,4,2,1,0,0,13.0,8.5,1.16,14.0,8.5,1.16,13.5,8.0,1.17
2020,Aston Villa,Watford,W,2,1,2,0,1,0,20,16,8,5,2,11,18,6,3,2,2,0,0,2.8,3.5,2.45,2.9,3.5,2.45,2.8,3.4,2.5
2020,Aston Villa,Tottenham,L,2,3,0,1,2,0,20,18,23,4,10,12,10,12,7,2,0,0,0,4.0,3.8,1.85,4.0,3.8,1.85,3.95,3.8,1.87
2020,Aston Villa,Sheffield United,D,0,0,1,0,0,1,24,14,5,6,1,11,14,12,4,1,1,0,0,3.2,3.4,2.25,3.2,3.4,2.2,3.25,3.3,2.25
2020,Aston Villa,Chelsea,L,1,2,0,1,0,2,30,8,19,4,5,9,17,2,10,2,1,0,0,6.0,4.5,1.5,5.75,4.1,1.57,5.9,4.45,1.53
2020,Aston Villa,Wolves,L,0,1,0,0,0,1,6,11,9,1,2,16,16,2,2,1,1,0,0,4.6,3.7,1.75,4.75,3.6,1.78,4.8,3.65,1.77
2020,Aston Villa,Man United,L,0,3,0,0,2,0,14,9,14,1,6,7,13,3,5,2,3,0,0,9.0,5.25,1.33,9.25,5.25,1.33,8.7,5.1,1.35
2020,Aston Villa,Crystal Palace,W,2,0,2,1,0,2,20,12,9,9,5,21,21,5,1,2,4,0,1,2.25,3.3,3.3,2.25,3.3,3.3,2.25,3.35,3.2
2020,Aston Villa,Arsenal,W,1,0,2,1,0,2,5,8,7,3,0,13,19,8,9,2,4,0,0,3.3,3.6,2.1,3.25,3.9,2.05,3.25,3.55,2.15
2020,Aston Villa,Sheffield United,W,1,0,2,0,0,1,10,18,4,2,1,12,13,10,4,3,1,0,1,2.7,3.1,2.75,2.7,3.2,2.7,2.7,2.95,2.75
2020,Aston Villa,Liverpool,W,7,2,2,4,1,2,20,18,14,11,8,7,10,2,7,2,1,0,0,10.0,5.5,1.3,9.75,5.5,1.3,8.25,5.0,1.35
2020,Aston Villa,Leeds,L,0,3,0,0,0,1,30,12,27,4,9,14,17,6,5,2,2,0,0,2.05,3.75,3.3,2.15,3.6,3.25,2.1,3.5,3.3
2020,Aston Villa,Southampton,L,3,4,0,0,3,0,9,19,9,10,4,12,17,11,1,1,2,0,0,2.45,3.5,2.8,2.35,3.6,2.85,2.5,3.35,2.75
2020,Aston Villa,Brighton,L,1,2,0,0,1,0,24,15,7,4,3,5,18,12,3,2,1,0,1,2.15,3.6,3.2,2.15,3.6,3.25,2.2,3.6,3.05
2020,Aston Villa,Burnley,D,0,0,1,0,0,1,6,27,6,7,4,17,19,11,1,1,1,0,0,1.75,3.8,4.5,1.7,4.0,4.75,1.73,3.6,4.7
2020,Aston Villa,Crystal Palace,W,3,0,2,1,0,2,3,21,13,10,6,18,16,4,4,1,4,1,0,1.9,3.75,3.8,1.95,3.7,3.75,1.95,3.45,3.8
2019,Aston Villa,Bournemouth,L,1,2,0,0,2,0,20,22,12,7,4,10,13,10,5,0,2,0,0,2.3,3.4,3.1,2.25,3.5,3.1,2.3,3.45,3.05
2019,Aston Villa,Everton,W,2,0,2,1,0,2,24,7,12,3,1,10,18,0,6,2,3,0,0,3.25,3.5,2.15,3.1,3.5,2.25,3.1,3.5,2.25
2019,Aston Villa,West Ham,D,0,0,1,0,0,1,22,10,13,5,1,13,12,2,4,2,1,0,1,2.62,3.5,2.6,2.6,3.4,2.7,2.6,3.6,2.55
2019,Aston Villa,Burnley,D,2,2,1,1,0,2,18,16,10,3,3,10,16,7,3,1,4,0,0,2.3,3.4,3.1,2.35,3.3,3.1,2.35,3.35,3.0
2019,Aston Villa,Brighton,W,2,1,2,1,1,1,8,24,20,8,5,9,17,7,5,1,2,0,1,2.35,3.4,3.0,2.4,3.3,3.0,2.35,3.4,3.0
2019,Aston Villa,Liverpool,L,1,2,0,1,0,2,14,5,25,2,6,12,9,2,10,1,2,0,0,9.0,5.0,1.33,9.25,5.0,1.35,7.9,5.3,1.36
2019,Aston Villa,Newcastle,W,2,0,2,2,0,2,18,17,11,8,5,10,9,11,6,1,1,0,0,2.05,3.4,3.7,2.1,3.4,3.6,2.1,3.45,3.5
2019,Aston Villa,Leicester,L,1,4,0,1,2,0,24,15,23,2,8,21,15,8,5,6,2,0,0,4.33,3.8,1.8,4.5,3.9,1.75,4.1,3.85,1.83
2019,Aston Villa,Southampton,L,1,3,0,0,2,0,6,19,17,6,8,16,15,7,5,2,1,0,0,2.4,3.6,2.8,2.35,3.6,2.85,2.4,3.55,2.8
2019,Aston Villa,Norwich,W,1,0,2,0,0,1,5,11,16,2,6,15,12,5,8,2,3,0,0,2.1,3.75,3.3,2.05,3.8,3.3,2.1,3.75,3.2
2016,Aston Villa,Crystal Palace,W,1,0,2,0,0,1,21,13,9,3,1,15,9,9,0,2,1,0,0,3.2,3.25,2.45,3.0,3.2,2.45,2.6,3.2,2.6
2016,Aston Villa,Leicester,D,1,1,1,0,1,0,31,14,12,5,5,13,15,3,4,3,2,0,0,3.6,3.4,2.2,3.5,3.3,2.15,2.9,3.3,2.3
2016,Aston Villa,Norwich,W,2,0,2,1,0,2,20,10,12,3,4,10,11,2,11,0,2,0,0,2.45,3.2,3.3,2.4,3.2,2.9,2.4,3.2,2.85
2016,Aston Villa,Liverpool,L,0,6,0,0,2,0,26,6,11,1,9,10,9,0,6,3,1,0,0,4.75,3.6,1.85,4.5,3.5,1.85,3.6,3.3,2.0
2016,Aston Villa,Everton,L,1,3,0,0,2,0,31,14,10,5,7,8,7,9,8,3,1,0,0,4.5,3.6,1.91,4.33,3.6,1.85,3.8,3.45,1.9
2016,Aston Villa,Tottenham,L,0,2,0,0,1,0,3,11,19,2,8,6,6,5,8,0,0,0,0,7.5,4.5,1.5,7.0,4.2,1.45,6.1,4.0,1.5
2016,Aston Villa,Chelsea,L,0,4,0,0,2,0,26,15,11,4,8,12,8,7,2,4,1,1,0,6.5,4.33,1.57,6.0,3.9,1.55,6.1,4.0,1.5
2016,Aston Villa,Bournemouth,L,1,2,0,0,1,0,20,6,12,1,3,13,11,3,8,2,2,0,0,3.4,3.2,2.2,3.5,3.4,2.05,3.3,3.3,2.1
2016,Aston Villa,Southampton,L,2,4,0,1,2,0,26,16,17,7,7,8,9,6,11,2,0,0,0,7.5,4.2,1.53,6.0,4.0,1.53,6.1,4.0,1.5
2016,Aston Villa,Newcastle,D,0,0,1,0,0,1,33,2,9,0,3,8,13,0,5,1,1,0,0,5.75,4.2,1.65,5.25,3.9,1.6,5.0,3.9,1.6
2015,Aston Villa,Man United,L,0,1,0,0,1,0,22,5,9,1,2,14,10,3,5,2,2,0,0,5.5,3.8,1.73,5.0,3.75,1.75,5.0,3.6,1.67
2015,Aston Villa,Sunderland,D,2,2,1,2,1,2,33,21,7,6,3,10,14,5,4,2,1,0,0,1.91,3.5,4.75,1.91,3.6,4.4,1.9,3.45,3.8
2015,Aston Villa,West Brom,L,0,1,0,0,1,0,20,13,11,3,6,10,11,2,7,2,3,0,0,2.3,3.25,3.5,2.3,3.1,3.25,2.3,3.2,3.0
2015,Aston Villa,Stoke,L,0,1,0,0,0,1,23,13,12,2,5,12,12,9,5,1,0,0,0,2.5,3.3,3.1,2.5,3.25,2.95,2.4,3.3,2.75
2015,Aston Villa,Swansea,L,1,2,0,0,0,1,26,9,11,3,4,10,8,4,6,2,3,0,0,3.0,3.3,2.6,2.7,3.2,2.6,2.75,3.2,2.5
2015,Aston Villa,Man City,D,0,0,1,0,0,1,6,3,13,0,3,7,7,3,8,1,1,0,0,7.5,5.0,1.44,7.0,4.33,1.44,6.1,4.0,1.5
2015,Aston Villa,Watford,L,2,3,0,1,1,1,18,12,14,6,6,6,13,10,10,2,3,0,0,2.75,3.3,2.8,2.75,3.0,2.75,2.5,3.3,2.65
2015,Aston Villa,Arsenal,L,0,2,0,0,2,0,16,18,8,2,4,8,7,5,5,0,0,0,0,6.5,4.2,1.57,6.5,3.9,1.57,5.5,4.0,1.55
2015,Aston Villa,West Ham,D,1,1,1,0,1,0,22,15,10,8,4,14,13,9,6,3,3,0,0,2.63,3.25,2.75,2.65,3.25,2.75,2.65,3.3,2.5
2015,Aston Villa,Crystal Palace,D,0,0,1,0,0,1,33,14,6,3,0,11,12,5,2,1,1,0,0,2.4,3.3,3.3,2.4,3.2,2.9,2.4,3.1,2.95
2015,Aston Villa,Liverpool,L,0,2,0,0,1,0,21,15,12,4,5,13,11,9,5,1,1,0,0,4.5,3.6,1.91,4.0,3.4,1.91,3.8,3.45,1.9
2015,Aston Villa,Chelsea,L,1,2,0,0,1,0,26,8,12,1,5,8,7,7,7,3,2,0,0,10.0,5.25,1.36,9.0,4.4,1.36,7.6,4.8,1.35
2015,Aston Villa,Stoke,L,1,2,0,1,1,1,31,3,11,2,6,11,14,11,3,1,3,1,0,2.7,3.2,2.9,2.65,3.1,2.7,2.6,3.1,2.7
2015,Aston Villa,West Brom,W,2,1,2,1,0,2,14,16,3,8,1,15,13,0,3,2,4,0,0,2.88,3.1,2.88,2.8,3.1,2.8,2.6,3.1,2.7
2015,Aston Villa,Swansea,L,0,1,0,0,0,1,33,12,9,3,6,13,9,4,9,0,0,0,0,2.5,3.25,2.8,2.5,3.0,3.0,2.3,3.2,3.0
2015,Aston Villa,QPR,D,3,3,1,2,1,2,6,21,11,7,5,8,12,7,3,0,4,0,0,2.15,3.4,3.8,2.15,3.3,3.3,2.0,3.3,3.6
2015,Aston Villa,Everton,W,3,2,2,2,0,2,21,11,9,4,5,13,12,5,3,2,1,0,0,2.75,3.3,2.8,2.65,3.25,2.6,2.5,3.3,2.65
2015,Aston Villa,West Ham,W,1,0,2,1,0,2,18,15,5,5,1,6,13,2,6,1,1,0,0,1.91,3.7,4.33,1.95,3.5,3.7,1.9,3.45,3.8
2015,Aston Villa,Burnley,L,0,1,0,0,1,0,23,16,6,5,3,9,6,7,2,1,2,0,0,2.1,3.6,3.75,2.1,3.5,3.25,2.0,3.3,3.6
2014,Aston Villa,Newcastle,D,0,0,1,0,0,1,22,9,11,0,4,11,8,7,7,4,0,0,1,2.5,3.4,3.0,2.6,3.25,2.9,2.3,3.3,2.9
2014,Aston Villa,Hull,W,2,1,2,2,0,2,21,11,9,4,3,9,10,3,7,1,4,0,0,2.3,3.3,3.5,2.35,3.1,3.1,2.1,3.3,3.3
2014,Aston Villa,Arsenal,L,0,3,0,0,3,0,23,6,9,2,3,11,9,5,5,1,3,0,0,4.75,3.6,1.85,4.2,3.4,1.85,4.0,3.45,1.85
2014,Aston Villa,Man City,L,0,2,0,0,0,1,4,6,27,1,7,4,6,0,7,0,1,0,0,7.5,4.5,1.5,6.75,4.2,1.53,5.6,3.9,1.55
2014,Aston Villa,Tottenham,L,1,2,0,1,0,2,26,12,18,1,7,12,11,3,9,3,3,1,0,3.75,3.6,2.1,3.6,3.5,2.1,3.3,3.3,2.1
2014,Aston Villa,Southampton,D,1,1,1,1,0,2,29,7,15,1,4,15,17,2,8,1,2,0,0,5.25,3.75,1.75,4.33,3.6,1.78,4.2,3.5,1.8
2014,Aston Villa,Leicester,W,2,1,2,1,1,1,6,16,10,7,4,9,14,5,5,4,4,0,1,2.4,3.4,3.2,2.4,3.2,3.2,2.2,3.3,3.1
2014,Aston Villa,Man United,D,1,1,1,1,0,2,18,10,16,4,9,9,10,3,9,1,1,1,0,6.25,4.0,1.62,6.0,3.9,1.62,5.4,3.7,1.6
2014,Aston Villa,Sunderland,D,0,0,1,0,0,1,20,14,15,3,3,4,11,4,4,1,4,1,0,2.35,3.3,3.4,2.35,3.1,3.1,2.3,3.1,3.1
2014,Aston Villa,Arsenal,L,1,2,0,0,2,0,26,11,8,5,4,12,9,3,5,2,2,0,0,6.0,4.2,1.62,6.0,3.9,1.55,5.5,3.8,1.57
